Order_ID,Customer_ID,Order_Date,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Amount,Delivery_Fee,Total_Amount,Payment_Method,Discount_Amount,Order_Status,Delivery_Time,Customer_Rating,City,Restaurant_Rating,Number_of_Items,Order_Type
e9bd54e9-4397-4869-9cb5-9e984c7d937a,919aab91-902f-45d5-9e67-2981b8538511,2023-11-27 23:14:07,c2c91095-358d-442f-896d-7694edccbcf9,Saunders Ltd,Indian,418.33,35.66,453.99,Debit Card,0.6,Cancelled,33,5,Hyderabad,2.7,8,Takeaway
a6cb302b-d6e7-4dea-b04b-a3d46a639a50,4747c8b4-3e27-41c5-9718-aacdaaefffe2,2023-12-21 01:08:58,d6cc2386-a6b0-4fcc-92ba-ccdcc99b31d1,Miller PLC,Japanese,406.95,48.49,455.44,Debit Card,9.38,Cancelled,32,4,Bangalore,4.4,9,Dine-in
97ec0679-e88c-4ff7-a82c-e234c4017e82,a822e0f6-cadf-46da-8530-4e9d944fea5e,2024-01-14 09:31:51,e42a4f65-fadb-47e4-979c-965669a7ecae,Wolf Ltd,Indian,366.14,38.6,404.74,UPI,80.04,Completed,90,2,Delhi,3.2,3,Takeaway
c60b0696-398c-4cbf-a88b-58e313d69717,844997a1-3eba-40e5-bb53-8cae0d986a5f,2024-08-17 19:17:53,35e2fd52-fbb7-43e8-8b1c-3648b9b78ef1,Fischer and Sons,Chinese,122.55,16.45,139,UPI,87.06,Cancelled,18,2,Mumbai,3.4,4,Delivery
54c98516-f0c9-442d-ac93-adb4f8b73197,76b451ea-138a-456c-a428-de2e61f70b34,2024-08-23 04:22:44,d692ca33-cba4-4b07-b12f-6abad801bab8,Wilson-Ramirez,Japanese,521.68,13.72,535.4,UPI,3.05,Cancelled,37,2,Hyderabad,5,3,Delivery
cc3497d6-b82a-4e6e-ba34-598754545b27,be806d6b-7aad-4c2b-bb99-8e7461dbb9d2,2024-08-12 03:11:35,9ff23b0b-d82a-439b-9be8-9f48dfa99425,Simmons and Sons,Japanese,864.08,21.47,885.55,UPI,27.5,Completed,62,3,Chennai,3.6,2,Takeaway
574a7264-4224-4003-a575-a5970f34aff9,4a2fa776-9b85-406b-960a-a3c33cb8f448,2024-07-07 02:49:47,c8f0d009-6888-4bbd-8566-3a22b61d7128,"Moreno, Alvarez and Hopkins",Italian,855.64,44.72,900.36,Cash,56.77,Failed,78,5,Bangalore,2.6,2,Delivery
b042f6e2-d585-4d85-ad33-6b769bf554d0,272a6948-ab9a-41d7-8254-2099ebd19246,2023-11-07 19:41:42,29f0b77b-cd60-47cb-aeb1-b8662e118489,Jones-King,Mexican,906.2,49.79,955.99,Debit Card,75.34,Failed,43,1,Mumbai,3.4,9,Delivery
aba3ac7b-de0e-4199-9156-dfd50304b11b,e9b13f5a-def1-49e5-9c70-ba6301cc77ad,2024-03-20 13:23:26,14ba9295-30ab-40c9-b30e-5ac9ba9d1716,"Garcia, Murray and Mitchell",Mexican,843.21,28.28,871.49,Cash,6.15,Completed,73,4,Kolkata,4.9,2,Takeaway
e6a096f0-d262-4ab3-a435-781ad44a762f,8e530185-aa90-49c7-82d4-7d27b98196bf,2023-10-12 22:12:59,dae8cc6d-f66b-48ff-b867-7fb6ef3e8bc5,Werner and Sons,Mexican,919.36,47.05,966.41,Credit Card,94.25,Cancelled,29,4,Hyderabad,4,2,Dine-in
05c46e7f-0875-40f4-bc86-c40985104377,876d2ed0-07f9-424e-8255-e2dc2581d3a8,2023-11-15 05:11:47,eac17a3d-3c0f-4aec-b8d5-fcf99017efd0,Kennedy-Gutierrez,Italian,601.17,27.62,628.79,UPI,52.55,Failed,84,2,Chennai,5,9,Dine-in
6b6cfd1c-754b-40d8-9646-e82d15c43260,3ce20760-0591-4493-8609-ed48be6fc612,2024-08-18 18:45:55,825146de-a85f-4edf-b584-c89091eb6e6c,Jackson-Weber,Thai,108.49,46.02,154.51,Cash,49.38,Failed,82,3,Delhi,3.7,9,Dine-in
cb7e6316-dc00-4b47-8de5-30aaed4c660b,bfa6d908-c729-4a51-b183-5d3fceab628a,2024-03-11 22:24:09,03b305a6-ce30-4fef-89a7-d38e6ba90707,Golden-Barry,Chinese,223.6,33.69,257.29,Debit Card,23.48,Failed,78,2,Kolkata,3.6,8,Takeaway
d6f00b9f-b857-49c7-ab09-57deb05aed7b,69d884e0-c125-4255-8096-b815b6824d70,2024-07-18 13:54:55,bab5562a-eb0e-4a9e-81f6-ef461b8c4994,"Long, Daniel and Adams",Mexican,220.78,23.02,243.8,Credit Card,68.42,Completed,61,4,Kolkata,4.9,5,Delivery
31f249a5-327b-4df3-af7b-b4090392d320,86783d0d-276a-43a2-a3c2-e77681708a67,2023-11-14 04:03:26,596c9191-4850-4a94-a14b-1ba1d3963d35,James-Velazquez,Indian,779.8,40.91,820.71,UPI,9.99,Cancelled,33,1,Bangalore,3.8,3,Delivery
cfec529d-47c8-44d5-acd4-b3082dc7b2d1,2235311d-ae0c-42c1-b471-8b352e6e350d,2023-12-11 01:07:49,8361f030-6449-4714-ba21-6fdbd0dc63ca,Ramirez LLC,Italian,146.42,11.58,158,Debit Card,34.83,Failed,60,4,Kolkata,3.1,10,Dine-in
d28e0fbc-2220-4b61-8f7f-bac1f1219844,97764b28-f7f9-4bd7-91e5-9529350373e6,2023-11-25 17:25:06,c0df9e52-b736-47fc-a48e-fe8eeffcf73f,Sims LLC,Japanese,221.45,43.29,264.74,Cash,69.67,Completed,75,5,Mumbai,3.2,6,Dine-in
8ec7fc27-6831-4949-bcc0-22ab0058cedb,18a45735-1bef-48f3-aaf9-e0b98deeaa9b,2024-06-30 10:39:19,7dcaa44a-1455-4a0a-bb26-a5389496e769,"Glover, Fisher and Boyd",Chinese,984.15,36.68,1020.83,UPI,6.43,Failed,33,3,Mumbai,4.6,3,Takeaway
2a41dafa-6eb6-4e89-ada4-7093295becd5,4ad0400f-6595-45d8-a6d2-0634a0de9601,2023-12-18 01:03:46,72baddfc-0d94-45c9-a60c-a3d399350b5d,Walker PLC,Japanese,310.48,16.05,326.53,Debit Card,75.18,Completed,38,4,Mumbai,3.3,8,Takeaway
4ce70400-371b-49a4-87ec-7cd6da8ece99,35ac2abe-2c9c-4cd7-bdd0-d2fe1726db72,2024-05-02 00:40:19,36ce6116-e63e-4a70-b262-bfc04fb8244d,"Bowen, Cobb and Powers",Italian,611.76,13.05,624.81,UPI,87.92,Cancelled,16,5,Chennai,2.7,9,Delivery
8bdb9d53-e955-42e8-9869-f8d8e41a3f67,6457a7e8-dab6-4599-9592-be93e61ceb4a,2023-10-14 13:07:06,45245da1-7ea3-420d-8cdd-cf5098f853a4,Griffith PLC,Japanese,429.42,20.13,449.55,Credit Card,86.27,Completed,83,5,Kolkata,3.7,8,Takeaway
5fe27cb4-3142-4e36-a19d-207c56a2a75f,ed3d53e9-26ae-4af2-a4d6-44992463bbce,2023-09-20 10:44:00,78aeb182-c1a6-43fd-b5f1-5c8596a941ca,Collins Inc,Mexican,798.97,21.19,820.16,UPI,93.83,Failed,85,3,Kolkata,4.6,1,Dine-in
b0ef1289-c5f2-48e9-b8a7-ac6d426195e9,f3c33fc6-c6ca-42b4-b8be-9775e089f098,2024-09-01 13:39:35,303354a2-96b8-4c9a-9ecc-1e01029e042c,"Fitzgerald, Walker and Lester",Thai,766.83,19.8,786.63,UPI,15.6,Completed,31,4,Kolkata,4.6,2,Delivery
edc37f1c-05db-4155-b558-339a7fc379a7,fc1aa8b9-c17e-4653-b106-45db0ca45abd,2024-03-26 22:36:45,b60c705a-20e9-4d68-ae15-023e05ce78fa,"Doyle, Henry and Perez",Chinese,583.35,10.18,593.53,Credit Card,75.49,Cancelled,42,2,Mumbai,3.9,9,Delivery
efc80985-78bf-4d2c-bce8-b681737b6d11,c289b490-98fe-4b90-bdca-b793da98755f,2023-09-22 11:45:25,9097e1ac-4e90-4c31-b29e-f1717db31999,Sullivan and Sons,Japanese,382.73,37.92,420.65,Cash,6.84,Completed,82,5,Bangalore,4.2,10,Takeaway
b7b4ac52-0103-4291-b6da-c62e88b04036,d9ef8fc7-c4dc-4492-9428-be7e940acaa3,2024-02-26 23:40:15,59e8a187-8b56-4f46-93e9-23f64b66761a,Bradshaw-Jones,Italian,672.9,14.14,687.04,Debit Card,92.59,Failed,41,1,Hyderabad,2.9,2,Takeaway
3bd76b0a-9f14-4569-a5b6-66017c8c0d81,b43da825-fed9-4e91-8a58-e600bd4ece74,2024-09-08 23:02:41,672a10f3-f1bc-45d4-8f1d-c5c8de718904,Mckay Inc,Mexican,475.07,35.51,510.58,Credit Card,94.38,Cancelled,52,1,Kolkata,2.7,8,Delivery
f79ab0a1-611f-4f76-b08c-72756d286a94,b5f59fd9-2196-4d60-85f5-6bcf3406583e,2024-05-26 12:31:55,c3ee7a32-0b9a-44f0-be25-11a291e7d649,Hawkins LLC,Japanese,398.09,29.09,427.18,Cash,26.91,Completed,53,1,Bangalore,2.7,9,Dine-in
857cb8fe-01d7-4072-84ac-920c7e4eab87,db7d9ec5-d85f-46a9-a7b1-a5e83c8b7a2d,2024-06-25 01:20:57,181d81db-7db2-4429-9ca3-8b3d7b5636e3,"Bush, Ward and Hall",Japanese,510.66,47.08,557.74,Credit Card,24.2,Cancelled,53,2,Delhi,4.4,6,Takeaway
a358c87a-84dd-438d-bf1f-3a7c1cf2cb8f,2f02192e-8ce8-451e-aa5e-d227750b1707,2024-08-02 14:14:21,76a424e7-4df0-49a5-8269-0ea4e987622e,Allen and Sons,Italian,301.02,31.79,332.81,Cash,50.83,Cancelled,70,4,Kolkata,3.9,9,Takeaway
5f1a6597-e987-4efd-a858-e229a59cc79f,c28af17d-1b52-4055-9d8e-cc63695aa31b,2024-08-29 21:19:12,e9d87ef5-1d22-4540-8ab5-a38be0f515ad,"Potts, Sweeney and Roberts",Indian,798.34,21.85,820.19,Credit Card,50.34,Completed,81,1,Hyderabad,3,1,Delivery
bcfad9b7-557e-4cd7-bc54-e38eb65bd484,c57271a2-d0fb-490f-beb6-7bf647d0ee4e,2024-01-15 11:31:00,52aabfe2-20a8-4544-9f7e-4c80939e9b4f,"Martinez, Padilla and Brown",Japanese,586.14,42.16,628.3,Credit Card,57.74,Cancelled,39,1,Bangalore,4.7,6,Delivery
26f0cb7e-dfd7-47eb-8041-1b8aef060b3b,3c8eb2fd-dc30-4443-9305-c41932db8dee,2024-05-15 23:03:18,403288c5-4fe6-46e9-bfb8-a4902bbb9da4,"Brown, Perez and Reed",Mexican,716.31,42.79,759.1,Credit Card,13.55,Failed,56,2,Chennai,3.8,3,Delivery
0b065435-5c47-45c7-ad58-38cdd9797679,071e0a6c-a487-40b7-8392-1fbf822032be,2024-09-03 00:51:00,409df67e-f1e1-4b9e-ae3f-088d07ba6adb,"Yu, Holland and George",Mexican,643.68,21.44,665.12,UPI,29.76,Failed,81,5,Bangalore,2.7,3,Dine-in
21354da4-1aed-4839-b9d3-d76c621a41a4,dee23ef4-e574-4d50-97f6-f163a831a131,2023-09-16 09:42:15,0776f9e3-f232-4b65-b2c7-66da99a3dfd6,Woods-Phillips,Indian,926.32,48.36,974.68,Cash,75.69,Failed,88,5,Delhi,3.1,1,Delivery
8396b95e-e333-4741-84de-d985c6d04e90,03cc03d8-6c68-4433-b1f8-3644f0e5ba8c,2024-04-11 17:03:28,0de694ec-4a32-478a-8a67-a3efa0b7c6d5,"Parker, Vazquez and Brown",Thai,383.78,33.17,416.95,Cash,12.26,Failed,67,4,Chennai,3,7,Takeaway
bbdd7e3f-1dbe-4e30-9dec-b913ebfcbd40,ce2f9a2a-e626-4dc3-a614-80b70441e570,2023-12-11 06:22:00,f3449274-0867-483a-bcbc-4ae406ce384d,"Garcia, Sanchez and Barnett",Thai,255,37.11,292.11,Cash,47.14,Completed,24,5,Mumbai,4.3,7,Dine-in
1ee2eac2-55b1-4da3-8ede-6757b1072120,275af3f2-7416-4d78-aead-be3eba1f824b,2024-03-30 17:09:56,e5447f5f-d86d-46bc-8bd4-76d6a568f9c1,Thompson Group,Indian,858.13,21.46,879.59,UPI,52.3,Completed,43,2,Mumbai,3.1,3,Dine-in
a7f6e86e-c81b-4853-a280-5be077d3d20e,705825ce-3719-4aaf-b5d0-f5115efd8041,2023-09-25 16:04:02,5a1b9a46-4b3e-40b7-bcba-a98360d52f7d,Clarke-Adams,Japanese,666.61,16.81,683.42,Credit Card,46.77,Cancelled,50,2,Delhi,4.1,2,Dine-in
8dea5a9e-57c9-48b8-aebf-fc967b4ccf80,0a86793a-e592-4a15-8b0b-583afc8fc77b,2024-06-29 23:25:16,b6d5664b-1dd7-446b-93db-de53c192f61f,Sheppard-Waller,Indian,208.19,23.37,231.56,Cash,34.58,Failed,66,3,Mumbai,4.4,10,Dine-in
d69b1bef-3184-4e09-855f-f874a1b7f251,2e1a3b1e-dbc8-4d1c-a5e5-6f3548a1ccca,2023-10-05 03:31:09,2b24b6a4-5ed1-4a48-b33f-b837f6f9eb6f,Solis Ltd,Thai,491.97,21.06,513.03,Cash,90.48,Failed,66,5,Kolkata,4.8,1,Takeaway
2a7500a4-7743-473f-b684-c6a034236238,f030b801-28d8-4e05-8366-47b7de2f78bc,2024-08-25 06:53:39,e27760f0-e50d-4b5f-a82b-fb67b1157e14,Miller Group,Thai,859.86,28.63,888.49,Debit Card,50.47,Cancelled,32,3,Bangalore,3.5,4,Delivery
8e33ed60-7481-42c3-9588-274a1deaf7fd,5ebe0937-5d58-4b81-aef9-cb5047a120e2,2024-01-12 06:21:05,bd1b2ae9-1d3b-4c0f-9b83-9e3e2c473a22,"Holloway, Lynn and Pratt",Thai,637.85,13.13,650.98,UPI,82.88,Completed,70,3,Hyderabad,3.1,3,Dine-in
e4cf22b8-b082-4c95-8ede-c529313ddd2b,6d721a83-01d6-4896-8e86-6bac7fbadff5,2024-08-20 01:15:54,500830c3-50d7-400b-a489-1d7bf3bc735b,"Little, Carpenter and Allen",Indian,323.74,35.47,359.21,UPI,12.56,Completed,81,2,Mumbai,3.9,1,Delivery
597ec94c-2b63-4800-8e52-985ae9f7002a,f6d7a469-965f-4d04-a490-e5cf8c5fd54e,2024-06-12 23:08:22,0226242d-d17c-4691-a6fd-16417188082d,Hardy LLC,Japanese,163.37,19.28,182.65,Cash,71.4,Completed,73,3,Delhi,2.6,7,Delivery
752d0cf7-6659-485f-8369-aedf5a25a49f,d561fa27-a6e1-4a39-96fb-582573e1aaa7,2023-09-29 17:15:56,1ef99491-627d-4438-8d32-92091626d178,"Brown, Williams and Edwards",Italian,168.18,13.7,181.88,UPI,68.41,Cancelled,66,3,Bangalore,4.9,2,Dine-in
584a3fd4-649b-4be2-ac1c-81c2ef69070d,e39c3bb3-a3a8-42a1-81be-9039db1864b4,2023-12-10 17:37:24,a0193973-9129-44ba-a091-47dc0f6d1267,"Scott, Ruiz and Herrera",Chinese,341.96,25.71,367.67,Cash,55.18,Completed,22,1,Kolkata,3.4,4,Takeaway
c4dbed42-7829-40aa-b3d8-fd3702d00dc5,397b498d-a3db-47b3-80f7-34095fe0ce5b,2024-01-13 14:26:45,650c4424-70ae-430c-859d-bb263773c0ed,Strickland PLC,Indian,768.61,38.6,807.21,Cash,56.82,Cancelled,18,1,Hyderabad,4.5,5,Delivery
330607a0-7b0a-411b-bd14-acfcb4ff51fa,f6eaca25-7a16-4d20-8158-d1cf93621322,2024-06-18 07:29:47,82447988-6f0d-4be1-9c17-a574af7c2d3d,"Mcgrath, Black and Miller",Mexican,182.61,48.49,231.1,Credit Card,57.43,Cancelled,60,5,Delhi,4.1,5,Dine-in
ca349fdd-aede-498f-8298-82234adfd3cf,ab580f3c-b2c5-45c0-a760-1ae411aac144,2024-07-23 16:34:50,a84123ad-e4be-4f52-a840-fd8db2813758,Powers and Sons,Indian,714.32,45.58,759.9,Credit Card,67.92,Cancelled,78,3,Delhi,3.3,10,Dine-in
67f00c19-aa9a-41e7-8796-9bc066ac792b,a484fb29-a294-4122-8e2f-0f07d6214e8f,2023-09-25 17:28:44,36903adb-456e-4d76-9e20-f5049d508dba,Koch Inc,Japanese,695.11,41.71,736.82,Debit Card,37.77,Cancelled,78,1,Kolkata,3.9,3,Takeaway
f40a3543-84af-48ae-bd2a-5c888cc8c555,4b650b35-ee07-4ed1-a2b8-bb3d18a36761,2024-04-24 01:27:42,9da33b40-4623-426d-9210-642feed7d65a,"Cardenas, Hess and Taylor",Japanese,736.01,31.69,767.7,Credit Card,95.18,Completed,54,2,Delhi,3.1,2,Takeaway
d7e0f90f-829e-4739-8e1b-f853c9c94003,8b895289-2d87-4628-a670-499b82ab3253,2024-04-28 23:55:43,72df0021-16c7-475a-9485-92e17802d29a,Kelly Group,Italian,980.27,35.83,1016.1,Credit Card,64.37,Cancelled,83,2,Mumbai,4.1,9,Takeaway
ca010ba0-11dc-499e-a971-4edcca57f8b8,49142e31-23b8-41ed-a4fc-daf09630da28,2023-11-28 13:10:32,c7804b2f-6435-4ff8-9229-d98dc604a711,"Johnson, Stewart and Reed",Italian,766.06,38.66,804.72,UPI,48.95,Cancelled,69,3,Chennai,4.6,5,Takeaway
1bbae33c-0577-4156-ad61-39dcf3661f1d,1097a0b7-883d-4eb3-b7c4-463bdceb0d3e,2024-01-11 14:03:19,ae2d664e-f797-433c-a8d1-085100d67f75,"Watson, Campbell and Jones",Thai,117.82,46.42,164.24,UPI,57.73,Completed,15,1,Chennai,4.8,2,Delivery
07289d55-442e-4d2d-b947-176061107fa0,59e7ee7d-4586-4203-8cec-16c32456c8b9,2024-04-21 23:48:49,9d6f3e2d-435d-421d-b080-3879484f43e9,Jordan-Stone,Thai,880.84,17.43,898.27,UPI,69.41,Completed,49,2,Chennai,4.7,3,Dine-in
6a408aff-59c7-4f7b-8e2b-ad3733515f9f,fcfe20cb-37c6-4d7b-94da-2b63af196de2,2023-10-01 22:32:55,017da4f5-da45-4315-a581-9f0162ce6b22,Baker-Rivas,Chinese,124.43,11.06,135.49,Credit Card,23.79,Cancelled,63,1,Bangalore,3.6,9,Dine-in
7013f584-f140-46ad-8790-5735c5eeade9,4f12788f-9891-439e-9a9c-3a433730ae62,2024-02-24 08:41:27,54190424-03aa-4024-8f44-ea940a2d0767,Stewart Ltd,Indian,125.86,19.45,145.31,Debit Card,28.37,Cancelled,62,1,Hyderabad,4,2,Delivery
a0ca3711-a847-40f9-80c8-051949630dbb,bf2b3b82-3b27-46a5-a854-8b4abea7b716,2024-09-10 20:37:38,bd1ff349-a54d-4229-8df0-c14cb65d14d5,Morgan-Holt,Chinese,600.03,26.11,626.14,Credit Card,37.38,Completed,24,1,Mumbai,3.5,2,Dine-in
a6ce2d98-4299-42ed-828a-c0d0da785fa5,9d17e825-3bb4-4676-9c3a-e0c54b4e2a6b,2024-02-01 09:47:41,fc54c2a7-1f5f-466e-86bf-ae6bd933013e,Cook-Morgan,Japanese,894.05,40.59,934.64,Debit Card,17.49,Cancelled,25,1,Delhi,3.4,8,Delivery
8e6aedf9-762d-4c36-b9f6-96362e4ac2d0,a62353f6-6503-40d9-b224-d068dfb58243,2024-08-27 19:54:16,13e3f857-2112-436e-8175-65f84869080a,"Guerrero, Pearson and Bailey",Japanese,177.8,37.24,215.04,Credit Card,5.41,Cancelled,39,2,Kolkata,4.3,4,Delivery
98616cfd-c2de-483f-bc18-3386ca709e23,e82d6cfc-0094-4a80-b6d6-e53d09064bab,2024-06-20 03:06:52,73b96ffb-8505-45dd-a991-364a2fadf79a,Arroyo-Ramirez,Italian,332.59,16,348.59,Cash,15.35,Completed,30,3,Chennai,4.5,5,Takeaway
d8ef9650-cca8-4c65-9021-cb7ac465b3e7,dab2a4ed-4845-4bb3-a8bf-4ecd9a33763b,2024-03-20 03:48:59,01e018e0-0afe-4cb5-890b-9f255cdfd230,"Arnold, Smith and Estrada",Italian,285.98,33.92,319.9,Credit Card,98.32,Failed,22,5,Hyderabad,3,2,Takeaway
2789b311-3c08-46aa-acdf-f69cb7a0aecd,4b38f81a-a46a-4ca1-bc8e-ba471c269275,2024-07-19 18:43:30,a3b684fc-f623-4203-be13-aaf48661d3bd,"Parker, Skinner and Lynch",Italian,901.82,22.75,924.57,Credit Card,20.75,Failed,48,5,Delhi,2.9,2,Delivery
b9b326b0-cb95-4654-8512-4d2487d3f1cd,d31d0725-28c0-4bc2-8e50-9e36dab0e3e4,2023-11-15 03:58:31,525e4738-46d5-435d-9991-3db77b0e365c,Mueller Group,Japanese,369.82,30.58,400.4,Debit Card,6.52,Completed,62,2,Mumbai,2.8,7,Delivery
b0f0e9b5-0373-4db0-aeec-f5e412a3a3c3,c1512220-385a-4f05-a52a-579e5c9dd27e,2023-10-04 20:46:32,7357f3ad-0d29-47f6-88ed-04650e25b843,Lewis Ltd,Chinese,305.1,18.1,323.2,Cash,5.65,Completed,15,4,Mumbai,4.8,7,Dine-in
b04bcbc1-91ed-4c5b-a958-65f3107930bc,c88b9e5c-9ceb-4bd8-908a-1ab8f55b12f4,2024-04-27 08:24:54,4aa45dfc-0bfc-43e9-aa6a-5d9a4d7fdb14,"Johnson, Berger and Sheppard",Chinese,999.83,11.47,1011.3,Debit Card,89.08,Cancelled,78,5,Mumbai,3.7,4,Delivery
3f7e366c-ce9e-475d-98a7-f2cdae8c8820,4a28b571-c346-44f4-a13c-bd3536f148d1,2024-02-22 06:41:11,7034f76c-04f3-4620-a039-72d0416766e7,Chapman-West,Japanese,294.96,35.77,330.73,Credit Card,73.8,Failed,51,1,Bangalore,2.7,8,Takeaway
29be713b-dff8-4eaa-93d7-06d1af440ff1,b51ddbdb-c36e-4e1e-a60e-dd12c2873583,2024-04-30 20:36:56,847987b1-63c1-4a70-9253-1bae4124dbd9,Myers-Flynn,Mexican,950.24,46.98,997.22,UPI,68.08,Failed,20,1,Chennai,3.8,5,Takeaway
e2c3bfb6-9c66-4466-adab-93a94d6ac397,692565e2-57ad-473a-bba4-ece3072e062e,2024-04-23 21:43:24,d8b8832f-bb6e-4576-afb0-31b9ef49708c,"Castaneda, Lozano and Cohen",Mexican,278.86,16.8,295.66,Debit Card,30.06,Completed,43,5,Kolkata,4,6,Takeaway
69e82721-8aee-4cd0-9f5c-8f9190d9dbf1,5b3df3bc-759f-4c5c-960e-65e51eee90fe,2023-10-28 06:27:12,15eee70a-2806-4b97-914b-d982897f0ee0,Webb LLC,Thai,815.22,27.82,843.04,Debit Card,12.01,Completed,60,1,Bangalore,3.4,3,Delivery
9c38845f-f8f0-4d1d-b1ce-27aca754e01c,287cb60e-654c-4ad2-b927-e29b8320d8cc,2024-04-26 20:34:44,d4010f49-bcac-44d9-b6fc-aeaa01277abb,Hall-Frank,Mexican,725.68,28.07,753.75,Credit Card,7,Failed,80,2,Chennai,3.3,7,Delivery
6a10d3c8-9f7a-4b56-a290-375efa411c55,4314f073-f1ae-472d-8866-cdfc77e8ee56,2024-09-05 23:22:33,4dd3a27e-5dae-45ae-ac8c-7a4fd4ffe97f,Gutierrez Ltd,Indian,252.76,12.24,265,Debit Card,65.61,Cancelled,29,4,Kolkata,3.7,10,Dine-in
ebc56972-3305-4292-9ea9-d753f7e8fd38,f3c668a3-093a-4497-94cb-1afc187b4654,2024-08-09 10:18:21,324dfcff-7308-4b68-957f-a173ae5b47ad,Montgomery-Phillips,Chinese,388.39,36.17,424.56,Credit Card,66.73,Cancelled,52,2,Hyderabad,4.5,10,Takeaway
53195d62-35d9-4fc3-855e-6b5c2dbeda98,f0a3169a-606e-4cc7-8c9f-010af4a6b411,2024-02-06 14:03:00,f1a347a8-675a-40fe-8a0a-792190e64a67,Nichols and Sons,Thai,822.83,35.03,857.86,Cash,26.29,Cancelled,87,5,Bangalore,4.2,8,Delivery
b041944a-207d-4cfb-8995-62351d34800d,afc5ea05-566a-42ee-82c5-d541be391619,2023-09-28 12:08:47,7ae47513-1665-4330-8701-1559dd92717c,Williams Ltd,Italian,493.79,31.02,524.81,Cash,66.31,Cancelled,19,1,Mumbai,4.5,4,Dine-in
b898a3cf-d07d-4254-ab37-9818a2a4354a,4145f285-c0e8-4e26-a3b5-f59a002795fe,2024-05-07 13:22:50,58aa6e1d-229f-4a91-afc4-953612e9eb96,"Stout, Richards and Avila",Mexican,865.49,27.48,892.97,UPI,82.2,Failed,40,3,Mumbai,4.8,8,Dine-in
2385aeb2-a6f9-45ea-8877-fc76a5cf7a8a,3095497d-dbe3-4740-a6d6-d240629d5341,2023-11-25 07:58:05,00498013-d3d2-4fb1-96d4-36b0fedb5158,Becker LLC,Indian,459.49,42.22,501.71,Credit Card,83.69,Cancelled,41,5,Mumbai,4.7,4,Takeaway
e460dd1b-aed5-49ff-a0ea-a6f29bc86f0d,74a7f1be-d148-4c9c-ab34-4dd76f0c23cb,2024-02-06 20:29:30,36fab6a4-1b31-4003-ad0f-9fc6c644b66d,"Martinez, Williams and Reynolds",Indian,577.86,44.89,622.75,Cash,37.62,Failed,65,3,Mumbai,3.3,6,Dine-in
f33caf5f-a479-4acb-9ec0-df876f7c0b57,059fcbba-cac3-4ff0-b526-d2a41adeb48c,2023-12-24 00:57:41,7d3268d8-bc86-43ba-b15d-c573d8555cc9,Wade Group,Japanese,469.43,26.56,495.99,Credit Card,37.06,Completed,47,2,Kolkata,4.9,6,Dine-in
22b6931a-c639-4539-847b-95068bf15fc7,14029663-6ac8-470f-b705-352ee7df405d,2024-07-11 12:40:33,e4a2cf00-4038-460b-806c-60a72cd320ef,"Dunn, Vazquez and Hodge",Japanese,263.69,25.48,289.17,Credit Card,20.81,Cancelled,24,5,Bangalore,4,7,Dine-in
9b73b2b3-85f6-4e5d-be09-1f3a44bd4934,7b1b4366-f1e2-46f3-b27e-5d7306ec6fab,2023-11-08 18:44:46,9e3bebf1-373b-4bec-b61c-c2565e0f5082,"Brown, Frazier and Mccann",Thai,449.77,26.26,476.03,Cash,74.98,Completed,61,5,Kolkata,4.8,2,Takeaway
a36e47e6-f138-4fd0-87f4-9c4881b9f66a,8fc20a85-5354-4ff0-9073-6e9102742c3f,2023-12-20 06:11:17,19444418-ce32-4679-8bf9-e1dda2000e7a,Hanna PLC,Japanese,622.14,23.87,646.01,Debit Card,69.25,Completed,82,5,Mumbai,4.3,1,Takeaway
390b8e96-d317-4c9f-8a35-218e3598db3f,37a2fe38-ed4c-4edd-bc0f-704c2e55399d,2024-01-24 02:48:09,a4a6fd1c-017a-4e20-aba5-9c6621520e04,"Woodward, Clark and Williams",Japanese,583.35,22.06,605.41,Credit Card,33.16,Failed,44,1,Chennai,2.7,9,Takeaway
6f998cad-14c3-4d6b-9686-ad4c175aaf14,92227c35-4c3f-494d-bf9f-557227cc7582,2024-08-29 19:50:16,8c674dfa-991a-44a0-9a94-fcaf07b50c4c,Campbell Inc,Chinese,197.22,15.05,212.27,Cash,45.27,Cancelled,73,4,Hyderabad,3.5,8,Dine-in
98ed27f3-4872-4e98-a877-78055500bb87,be730d61-a846-453f-bfcd-68304de56493,2023-12-11 02:47:27,d948b109-7f45-4272-9a4d-b093b66ff82b,Cline-Garza,Chinese,579.61,30.31,609.92,Credit Card,93.6,Cancelled,47,4,Mumbai,3,8,Takeaway
b319fac4-e80c-498c-b06d-c5506817a8b0,7dbe4a45-ca7c-474e-9b7f-d87abbd5688d,2024-02-07 10:06:56,9b395d43-e7ef-47bc-8e88-0dbbf37d7f25,Montgomery Ltd,Thai,204.26,24.83,229.09,Debit Card,30.17,Completed,47,1,Hyderabad,2.8,6,Takeaway
24d8a8ee-fea0-4756-9c42-81741fb187a5,3d1ac67d-6ae9-45ca-8097-018eebc70b66,2024-03-24 09:56:15,fab16bd2-ef49-47b8-ab38-ad86b9832e28,George-Padilla,Italian,365.63,28.44,394.07,UPI,55.86,Completed,80,2,Delhi,2.8,7,Dine-in
